country_name,de_country,ie_country,te_country
Brazil,0.9200657839792505,1.0297913289640734,0.9474757664183644
Canada,0.7845606039453655,0.6794142487407495,0.5330416533211293
Egypt,1.033530269561416,1.3126082280924423,1.3566203358089142
France,1.135913995772469,1.6132460082559237,1.832508719401972
India,0.9974149417932,1.2089758572541107,1.205850584292493
"Korea, South",0.6223594217867825,0.4038724713916879,0.25135383777092973
Mexico,0.6528584974264652,0.4585108676365951,0.2993427160989323
Nigeria,0.9523846013445189,1.1113134524156556,1.058397819347685
Philippines,1.1860886997036453,1.8427072102333586,2.185614198920216
Thailand,1.0523827769270426,1.4680254388647846,1.5449246879520622
Turkey,0.9471558395112358,1.1082047255172904,1.0496425771476479
Brazil,0.7679967218485532,0.5436514522927552,0.4175225331890412
Canada,0.8043681386027576,0.57104661177567,0.45933170016940716
Egypt,1.0537726585709521,1.0926786352376072,1.151434870418013
France,1.0835798284506797,1.1705958723100383,1.2684340745027851
India,1.2901757293151719,1.635442527865729,2.1100082561422155
"Korea, South",0.8816361231155959,0.7527062601217761,0.663613029018602
Mexico,0.6363632176536832,0.3371473392759775,0.21454816564503906
Nigeria,0.9752649187450775,0.9313581378831731,0.9083209186651995
Philippines,1.3201876284022194,1.8354598018168518,2.423151322788197
Thailand,0.9152280378513984,0.7849067616726674,0.7183686753819705
Turkey,0.7787808923634433,0.5549135068755361,0.4321560360690577
Brazil,0.8337714841567153,0.7807492229620377,0.6509664383832604
Canada,0.8721888723552383,0.8492469614526932,0.740703749660537
Egypt,1.212365835950931,1.7163667179173387,2.0808643707662102
France,0.7819096175951018,0.6887273189770938,0.5385225146086791
India,0.8911725992596203,0.9174688563058222,0.8176231054138107
"Korea, South",0.6037148956074291,0.38034475115260236,0.22961979173692695
Mexico,0.7385368106258569,0.599968206713707,0.443098605863256
Nigeria,0.7711874460762913,0.6713018782225886,0.5176995810126955
Philippines,1.1575805892390805,1.6770638879725965,1.9413366036309017
Thailand,1.0208393519771424,1.2561065303789003,1.2822829764862531
Turkey,1.3434465092558432,2.2590974766417116,3.034976619062991
Brazil,0.8701008176539552,0.7563898225521808,0.6581354030677826
Canada,0.9210015003356996,0.8428059187788904,0.7762255156871658
Egypt,1.1776656519932898,1.4136114333230914,1.664761630289607
France,0.9288171048850719,0.8651218996810419,0.8035400182344189
India,1.0138749470662984,1.0554296583683387,1.0700736890104008
"Korea, South",0.8097434074691594,0.6405681716582802,0.5186958540348652
Mexico,0.9897374570191054,1.0038281296497853,0.9935263003238235
Nigeria,1.0323635615886353,1.1067062726818724,1.1425232292983412
Philippines,1.1165990420493592,1.31612347071161,1.469582206615262
Thailand,0.8463180346390209,0.686676096559227,0.5811463644735995
Turkey,1.1671560904785026,1.4816130319452132,1.7292736739671755
Brazil,0.8043757158678037,0.5234794055794121,0.42107412160499197
Canada,1.0074773002173265,0.8896321780387367,0.8962842249169265
Egypt,1.3460486901656286,1.6025243896434902,2.157075855638093
France,0.7953384403629128,0.5321934330982473,0.42327389505174423
India,0.9968621881402558,0.8813597879453907,0.878594246750074
"Korea, South",0.7473513969884956,0.4343894490779629,0.3246415616054785
Mexico,0.8657753133873962,0.6523807206142286,0.5648151228376791
Nigeria,0.9518535833674134,0.7848890099437466,0.7470994166606565
Philippines,1.2947831550065867,1.5284130350073966,1.9789634516200696
Thailand,0.9355605696023234,0.7447096322818906,0.6967209677659824
Turkey,0.9929489111234748,0.8565104093286134,0.8504710783087683
Brazil,0.6979033966803259,0.6620145772426137,0.46202222210951
Canada,0.7802877119650146,0.8338707413715797,0.6506590928594004
Egypt,1.3791778193562527,2.4245715202645526,3.3439152621917403
France,0.7618964215952256,0.8189487011258122,0.6239540848578142
India,1.03014921188128,1.5086036820291013,1.554086894083476
"Korea, South",0.6852566717493525,0.6522942431858966,0.44698898208683024
Mexico,0.735172816258745,0.7553239345293903,0.5552936241356078
Nigeria,0.8168932182189788,0.9380960425986664,0.7663242952369128
Philippines,0.9932157856793157,1.4613437082156848,1.451429639302966
Thailand,0.785307947354563,0.8504350023111286,0.6678533660234255
Turkey,1.1480117785784254,2.0030675114113574,2.299545096388013
Brazil,0.6938914347559912,0.4907499905137156,0.3405272150240512
Canada,0.8670770960562427,0.8074877354073666,0.7001541207180512
Egypt,1.2594011424032086,1.7914135184828868,2.256108231693899
France,0.8470240097383492,0.7840197663172246,0.6640835661801391
India,1.0000018566138924,1.1364722560309284,1.1364743660211074
"Korea, South",0.7459803551437043,0.5831526210898709,0.4350203993836039
Mexico,0.8513776484741965,0.8042003356077728,0.6846781906319052
Nigeria,1.0008529588091548,1.1215296866293027,1.122486305255242
Philippines,0.9263203624018626,0.9552820568854261,0.8848972211301046
Thailand,0.9769852300683773,1.0821636976103215,1.0572579490814658
Turkey,0.8792811129053991,0.8444606331413382,0.7425182853133139
Brazil,0.8919936730102823,0.6537199795292911,0.5831140856605389
Canada,0.8733495768494945,0.5979202863563937,0.5221934290790851
Egypt,1.1967396292049308,1.2722242159350403,1.522521136443634
France,0.8528972334467458,0.614752544814266,0.5243207447264342
India,0.8968749675873025,0.6988437520986727,0.6267754675120859
"Korea, South",0.6970002451911836,0.37149813891981237,0.25893429391517764
Mexico,0.9557820769050944,0.7737743741735217,0.7395596784035082
Nigeria,1.0505965895395957,0.9592390405999006,1.0077732646074893
Philippines,1.1014837446714592,1.0661605473763536,1.1743585121450786
Thailand,1.3073104483662876,1.622993909071772,2.1217568949643724
Turkey,0.9768285647408423,0.7969565498323065,0.7784899227335056
Brazil,0.8341321484175981,0.6759056758569117,0.5637946535301744
