country_name,de_country,ie_country,te_country
Canada,1.1041424693618889,1.0135122792608755,1.1190619507516995
Thailand,1.0154368512802245,1.7583153042602873,1.785458156115896
Egypt,1.1063844513154215,0.6651866578442682,0.7359521754613697
India,0.9471757552086516,2.298759965715555,2.177329706570045
Philippines,1.101847368320804,1.29082258914899,1.4222894728228614
Nigeria,1.1081934437541472,0.861081151032858,0.9542444861148879
France,1.0831396342764406,0.8984311510329198,0.9731263883523583
"Korea, South",1.1410450605635274,1.3834509628965637,1.5785798877449797
Brazil,1.1765471584879852,0.5767515301737461,0.6785753739795186
Mexico,1.3657430966512853,1.610905691009999,2.2000833268531745
Turkey,1.1538533893516085,0.8963354329220506,1.0342396772730496
Canada,1.3755993788095506,1.5513253833645038,2.134002233687699
Thailand,0.9341550956880231,1.7973257712257775,1.6789810278019661
Egypt,1.3090362192903269,1.261494608055058,1.6513421323835256
India,0.8991639898284316,1.686645521558669,1.516570916590949
Philippines,0.9771219494633788,1.4751387300072418,1.441390431593609
Nigeria,1.4093789390542493,1.4025163050286376,1.9766769419875472
France,1.1303383310892507,1.4261669176251006,1.6120511335230572
"Korea, South",0.9524424419369961,1.6396745406775,1.5616956235048005
Brazil,0.8182955169638854,1.805053898270373,1.4770675128328314
Mexico,1.0807705775986958,1.4376331184688633,1.5537515758226077
Turkey,1.0509860174989307,1.7163331265773005,1.803842117402965
Canada,1.1571829281100876,1.2970499464618188,1.50092405495172
Thailand,1.5394578622459827,1.1640324727814089,1.7919789421329726
Egypt,1.4385771885271401,1.0166343083936744,1.4625069251292055
India,1.085600289845327,1.1713563214746854,1.2716247621050745
Philippines,0.9866402006543459,1.174561029414195,1.1588691297419966
Nigeria,1.1254055690209814,1.0913596987630136,1.2282222827929563
France,0.9286107745042324,1.2284584411277382,1.1407597444618909
"Korea, South",1.0461828473205166,1.0142630040772265,1.0611045575373734
Brazil,1.1781167193260689,1.2213830161671206,1.4389317520473872
Mexico,1.128148920956467,1.1420467981880043,1.288398863057585
Turkey,1.0223509847526653,1.6591664933631824,1.6962504983584763
Canada,1.032845564018492,1.3689295299410094,1.4138927924534908
Thailand,0.9779368064365893,2.2635306351661817,2.2135899206258003
Egypt,1.1359185929673,2.049569702332878,2.328144332462371
India,0.9036651378341587,2.036452224683963,1.840270880311713
Philippines,0.9716905747156732,1.9429166547071384,1.8879138008370324
Nigeria,1.0762029384495502,1.803377128776512,1.940799765121995
France,1.5602740363285306,1.91579758671043,2.9891692334051405
"Korea, South",1.084356328592766,1.6668365141628274,1.8074447228619677
Brazil,1.1314412555223399,2.050738921595433,2.3202906201984663
Mexico,0.9620789995163608,1.585701188509636,1.5255698129732547
Turkey,1.530369977716879,1.8728321271304766,2.8661260606641235
Canada,0.9482570921110695,1.2677141323955845,1.2021189168135442
Thailand,1.0942371027252036,1.3705381027087984,1.499693642682573
Egypt,0.952233520174351,2.139484882724824,2.0372892212368674
India,1.0788121306961682,1.365702346212655,1.4733362580144302
Philippines,1.143847823037857,2.568871073401426,2.9383975849751445
Nigeria,1.2525674321541913,1.8329613840532366,2.2959077340613554
France,1.1890357463514079,1.550527830513946,1.843633016193779
"Korea, South",1.1702202826038015,2.201934916736566,2.576748900538642
Brazil,0.9263228201345196,1.308183693266333,1.211800408000461
Mexico,1.234412549903483,1.1953506811094627,1.475555882297197
Turkey,1.0739171729120283,1.4625084656933571,1.5706129568373182
Canada,1.294777850733166,1.6763362458929159,2.1704830415633336
Thailand,1.1483323033567223,1.6369105616055235,1.8797172755974167
Egypt,1.131315941076997,1.6148114854930724,1.8268619753725386
India,1.3984967628068787,1.675171854618322,2.3427224158289186
Philippines,1.2504267841187413,1.6368228891260257,2.0467271814218035
Nigeria,1.0581554870687737,1.561431269307501,1.6522370652984921
France,1.2198953374549475,1.651394180709833,2.014528061348158
"Korea, South",1.077821772738383,1.5625870070619483,1.6841902980094734
Brazil,1.2440877721970138,1.5838122057637114,1.9704013986470146
Mexico,1.0988541957121145,1.7095774550863811,1.8785763594165088
Turkey,1.1741245072450004,1.5304087469501206,1.7968904158962486
Canada,1.1685158433740197,1.7249490824680527,2.0156303318773983
Thailand,1.1539578458577737,1.0275901160374203,1.1857956767272815
Egypt,1.1446977660297843,1.7090658518150141,1.9563638625704372
India,1.089643705905386,1.4506375341154356,1.5806780585989941
Philippines,1.0750334319303154,1.2736802046210665,1.3692488015554916
Nigeria,1.1215663181382014,1.4053112100742515,1.5761497197213186
France,1.0464965150194483,1.267853962284357,1.3268047530841787
"Korea, South",1.0664974687846938,0.8595661707537982,0.9167251453618777
Brazil,1.2354796006838442,1.2102831174287174,1.49528010263523
Mexico,0.9749613107802939,0.7591201453481751,0.740112771948384
Turkey,1.0018459761991612,1.3776655275404022,1.3802086653146466
Canada,0.7747645813892198,1.4689199856098016,1.1380671777452367
Thailand,1.6744814611509764,1.3048887082721408,2.1850119508669446
Egypt,1.158781794701772,0.7074965081033586,0.8198340734052467
India,0.6732058963276271,1.1434264740877527,0.7697614443729838
Philippines,1.0208146463938326,1.946327065794017,1.986839175435265
Nigeria,1.325363237786879,1.8725598530401342,2.4818219897749945
France,0.9284695333942946,1.51312353675558,1.404889104139378
"Korea, South",1.338976058361526,0.7947979343051204,1.0642154052697532
Brazil,0.9604764228976811,1.0757871778526937,1.0332682203831467
Mexico,1.0722229487295039,1.4283451357626433,1.531504433270865
Turkey,0.9608555269233701,0.9529478244400433,0.9156451839828169
Canada,0.8576267813372441,1.5770466081221568,1.3525174065426235
Thailand,0.9614950254382967,1.2552455317748246,1.2069123345051433
