de,ie,te
1.0930366948876764,1.369415132805433,1.496820990690819
1.3698898559319996,1.3700071885780887,1.8767589501870419
1.1394273618877802,1.469349984466169,1.6742175764901377
1.0960286859690644,1.6532280785784632,1.8119853985715142
1.0358718476013036,1.4324761502660137,1.483861716420858
1.0112321295344162,1.6336148752738378,1.6519638491622626
1.0928665752480724,1.7189219161147002,1.8785523075831267
1.2003561028412668,1.5452111863422655,1.8548036777045325
1.1541688624886621,1.5029760106182068,1.734688112522963
0.9638235074177887,1.9189029890617215,1.849483809311947
1.1805385758991687,1.5693310648574723,1.8526558604211663
1.1982956504007254,1.3818418758516424,1.6558551093746023
1.0918489895966814,1.348343188539104,1.4721871480359885
1.096736193476716,1.4624776501101309,1.603952171026557
0.9567004412499679,1.3532953359176543,1.2946982450139435
1.1069523254631057,1.7808542077810896,1.971320706614034
1.069533459307705,1.1282568047099684,1.2067084033289102
1.2336622179201429,1.317394438127784,1.6252197444163823
1.197013424487479,1.484414496109075,1.7768640793463795
0.9597816819490258,1.0920461407375441,1.0481258817230226
1.0353499717469459,1.2240148579986045,1.2672837486466972
1.0974749278320293,1.3384649547555783,1.4689317296260784
1.120624561128863,1.3328217587500795,1.4935927984623072
1.1441291354226732,1.380733945418102,1.5797379352199494
1.038516863757215,1.4029185053159827,1.4569545262477142
1.1977816421778094,1.150360524127267,1.3778807176856833
1.1905132387044561,1.4323552588181496,1.7052378981509548
1.3302557980082172,1.4689908699873253,1.9541336220217747
1.2080786944255255,1.5637872658762473,1.889178078519039
1.1952707382816803,1.335840980457836,1.5966916349387612
1.1603066007568614,1.3105526039049114,1.5206428369499612
1.2470330817434683,1.5015373610319203,1.8724667626805904
1.0919583046018837,1.3979963786728138,1.526553755495139
1.3167011968247824,1.3639862477950984,1.7959623249243504
1.1589159389772719,1.4730667390193464,1.7071605230267937
1.137005976041151,1.2041603065391182,1.3691374646465218
1.150853420364432,1.226300473788106,1.4112920946535656
0.9535350943669194,1.1239705611259498,1.071745375068872
1.0826644331899224,1.3943194114092914,1.5095800352391469
1.3067232791325085,1.5198857519307667,1.98607009366975
1.2482805940767412,1.190231287005909,1.4857426180324604
1.2691854591522194,1.135463747639338,1.4411140778983331
1.1356417247352324,1.468798944817981,1.6680293669823814
1.1295527195067396,1.45531015289918,1.6438495409330378
1.1456262421870702,1.1532023881117215,1.3211389183735867
1.1433140119546412,1.4308527458401932,1.6359139933628657
1.0205050212862516,1.1991665893724939,1.2237555258133386
1.0557662636940968,1.215955032662935,1.2837643016545799
1.1280792024432043,1.314960163322799,1.4833792122857685
1.1695408640551193,1.6407379873883434,1.9189101234582204
1.0902380315076117,1.3339439530576835,1.454316429523091
0.9948615159535006,1.2905996870652319,1.28396796116283
0.9516918184032985,1.7661601022123106,1.6808401192657894
1.1440642713726745,1.0753308646662847,1.230247622168981
1.108024133815135,1.367355018090163,1.5150623595371315
1.023129316826492,1.6828062364934773,1.7217283950949316
0.989668656455969,1.5783619468275625,1.5620553473180614
1.1791896126134305,1.1025332467831404,1.300095752167639
1.0801078266424933,1.2561511161977268,1.3567786520508687
0.9607128822332796,1.2289211295689322,1.1806403604255462
1.190013199466647,1.3107625187401173,1.5598246986668878
1.035831836034512,1.1964038298672657,1.2392731757301316
1.0891368265928374,1.335563319581889,1.4546111956032142
1.1874277213639557,1.6653639571702397,1.9774993289043181
1.2211775316420554,1.5089750494287428,1.8427264261708405
1.1716474166421549,1.5956702378981196,1.8695629120461046
1.020364922489954,1.4648430291676418,1.49467444391659
1.0714516266459535,1.6916502486011007,1.8125214105796812
1.0093710741788493,1.3314319952874698,1.343908943279402
1.1171010076217902,1.686431173067542,1.883913962718549
0.9852607778913657,1.437833731077964,1.4166411803603196
1.1781441778370247,1.215500258253788,1.4320345524211002
1.0466437769704204,1.0587030263842065,1.1080849342247807
1.111046947985006,1.1256115187549562,1.2506072425294614
1.1233754340096258,1.2907219375240697,1.449965316751847
1.1455738776687172,1.5190646458089658,1.7402007767288334
1.1271630042795096,1.4534416765118494,1.6382656866421432
1.0631651507639581,1.4431700937110978,1.5343281502583948
1.0534044528350714,1.0904585058241805,1.1486938456670703
1.2052901512985947,1.5231853978234744,1.8358803585984658
1.1222591655703833,1.5856923521291368,1.7795577759517835
0.928215988559492,1.3578263335723775,1.2603561125089948
1.1097490792791116,0.9521128810654942,1.0566063931322145
1.140251955554136,1.24352786299491,1.4179350775660018
1.135189486604112,1.5981325670885904,1.8141832883586084
1.1879619593440625,1.4020134424847324,1.6655386361608764
1.2142142127504076,1.577355740915982,1.9152477591836348
0.9616601769797747,1.6728905043263222,1.6087521784582357
1.096886016319843,1.559358464499986,1.7104384941400173
1.1158411589506865,1.0794769477137123,1.2045248083974183
1.094819489081051,1.2873685778529664,1.409436208663984
1.012657523295548,1.4419283917510977,1.4601796339601991
1.1470802486086649,1.8314369958849623,2.100805204550829
1.0289645976711739,1.652165427392832,1.7000197342834882
1.1431191974461679,1.1991056557774868,1.3707206948855217
1.0450377078273347,1.4474070230038105,1.5125949176130886
1.1604250824957136,1.2542800430700523,1.4554980224522929
1.0353820408258068,1.084489712563359,1.1228611718484431
1.051634995829109,1.419002246531758,1.4922724216129215
1.2017728147837465,1.3406650237914086,1.61117477932392
1.1073694662653266,1.273117524926057,1.409811474070401
1.1981513817450753,1.6617923010479174,1.9910787416738904
1.0988956757445698,1.6878489498446199,1.854769912294266
1.156957877004884,1.1445136999223566,1.3241541404651744
1.037731326656979,1.2646908046502583,1.3124092665205949
0.9749922255449223,1.4734680117237096,1.4366198560197512
1.059131537045283,1.4695721707559093,1.5564702320116792
1.1247607845176026,1.0974587668478746,1.2343785835755363
1.0314769081161652,1.12576733621056,1.1612030112126397
1.163576722956201,1.460051211370026,1.6988816038741665
1.1757064905807744,1.1495649702297066,1.3515509968433608
1.0645566230461987,1.5138062208536098,1.611532438418247
1.2492085150076755,1.3356857084893208,1.6685499604189193
1.0306272945253898,1.752541463100446,1.8062170666587807
1.1169129229605668,1.0605505286705232,1.1845425909247682
1.1563089692139426,1.6853784414642285,1.948818208384903
1.1081640542890372,1.0707998823729912,1.186621938982678
1.0177373814513277,1.2675609512692472,1.2900441633747177
1.1812068867125738,1.5554054172515248,1.8372555904875454
1.1800085838509493,1.6033848414884961,1.8920078761729193
1.0276816556843196,1.302004687582019,1.3380463330430348
1.0777641566421663,1.2358241680509674,1.3319269922374577
1.1251029238579324,1.5385266581837531,1.7310008415559144
1.0906431373035566,1.228689505869447,1.3400617774534103
1.07167589823438,1.5110408116905476,1.619346019137274
1.0979353661269204,1.3880921554666985,1.5240354689302356
1.0366959980267454,1.2672572041830679,1.3137604720471485
1.0525658924185834,1.500049654811148,1.578901103588484
1.1058365629709357,1.5910472292961784,1.7594381995693158
1.095469591245094,1.5738346487928936,1.7240879994005172
1.069317546207456,1.2795256970790372,1.3682192787099405
1.1009170189498134,1.4395793406122124,1.5848573962085348
1.1659926279346968,1.8895798791774325,2.2032362090146216
1.178657279847629,1.4294058771511753,1.6847796429612185
1.1883141543092761,1.4809797926095523,1.7598692498039472
1.1813938154278274,1.1771470917968325,1.390674294097631
1.1229337139662292,1.1367631442242034,1.276509659443613
1.2927077491815822,1.26161835647691,1.630903825927433
1.153121468467478,1.4637002898108638,1.6878242275829765
1.1374658701617095,1.207069460418522,1.3730003141405793
1.1347970419955389,1.2395673364593596,1.40665734676837
1.227819266623533,1.1713501784884004,1.4382063171109722
1.07996524688043,1.0495200303371524,1.1334451586690188
1.2309935840295578,1.5093938107197724,1.8580540967699648
1.1815800124771034,1.1657177524488898,1.37738879648334
1.2715138655518248,1.0901607328182692,1.3861544874585676
1.169172735291653,1.1284733514886238,1.3193802750636934
0.9014237297643369,1.2297334394284412,1.1085109035855119
0.9891112343093378,1.315649728405724,1.3013239267821308
1.1178496812504106,1.448164363434755,1.6188300720637445
1.2143299434872354,1.6487051436494489,2.0020720239149496
1.1024302112203903,1.3454725832086836,1.4832896240979931
1.1027022726688185,1.3893265889138133,1.5320135870744793
1.2329915362301458,1.3448421756915236,1.6581790201929834
1.0436495960831877,1.6158595541760383,1.6863911710429822
1.0396629754934656,1.2361936048539781,1.2852247215084807
1.205806619720124,1.75939431387782,2.121489310371821
1.1414632198827848,1.4015795660834225,1.5998515244234999
1.1658492650899484,1.2068664015502497,1.407024307309109
1.1170519593256618,1.481289449411353,1.6546772817933828
1.057777951771207,1.426219936442677,1.508624003145596
1.2318766533653926,1.3842508596160497,1.705226316361987
1.2174677855800615,1.3066277736250438,1.590777222132688
1.217829566923731,1.307432658429302,1.5922301481968988
1.1784092561811628,1.3767022872519359,1.622318718303459
1.0395115876420578,1.625172401320247,1.6893855430884657
1.2075798627234386,1.2631340554016868,1.5253352492232695
0.9523991252404922,1.4430270937464753,1.3743377417824727
1.1629918441808145,1.3349766980072788,1.5525670119538992
1.2689758511060363,1.1156074488460024,1.4156789118995896
1.0796389798332793,1.3437658870574014,1.4507820314374142
1.1179890936556083,1.4673571394794394,1.6404892784357044
1.121105138840109,1.249603713925274,1.40093714519531
1.107166940761437,1.5631047835446035,1.7306179412866467
1.1243563170680404,1.1504265549187171,1.2934893643456824
1.1095313208859363,1.013429195046474,1.1244314334042853
1.0732084016162258,1.404713468522919,1.5075502962822664
1.176100605327697,1.4440457183120277,1.6983430434276447
1.1482984286978146,1.153374952346026,1.3244186454783586
1.1725030992763807,1.4654319716363817,1.7182235285223548
1.2650193665868963,1.1213018681235616,1.4184685789663716
1.1389166653073992,1.3469639148714074,1.5340796502147431
1.0947067362888037,1.86291129176917,2.0393415402081874
1.1339990966010929,1.201509973636088,1.3625112246605267
1.154774826076825,1.4275712200437185,1.648523307338266
1.077976345356433,1.447191483908699,1.5600381868548527
1.156688061764848,1.3996680357227003,1.6189793073543024
1.0745655952201083,1.2512048272424987,1.3445016599281086
1.1531555682452193,1.6218672962914888,1.8702653036733492
1.070994426840658,1.6196430295271453,1.734628658094892
1.1827497790487957,1.713965967572024,2.027192869442967
1.0872984843598803,1.4775125884475824,1.6064971980416998
1.0472464745475007,1.539214780325881,1.611937252267685
1.047208917316204,1.453812786952704,1.5224457146051944
0.9293566832867431,1.3338946162973992,1.2396638764561938
0.9178251018776524,1.1167142056162305,1.0249483295379385
1.1114622545115043,1.3507906525342148,1.5013528240387444
1.2595637845146284,1.3165530125230687,1.6582824949676913
1.064549864404107,0.9844952460879072,1.0480442807293693
1.150370802746051,1.4737921222101233,1.6954074267076658
1.0699931144624286,1.372887502530666,1.4689801746393325
1.0587824770327754,1.1837095032152567,1.2532908799014855
1.192580200435602,1.8099575218747412,2.1585195042173044
1.038321432316996,1.6539699443595315,1.7173524416366512
1.3349691010855629,1.6171551323900968,2.158852133402712
1.3244034554804036,1.2975148716991491,1.7184331796155659
0.9788283287994405,1.3360674879258654,1.3077807063697415
1.1608450186100074,1.1151436545270457,1.2945089563922803
1.2170337191624199,1.2286532697067991,1.4953124583923334
1.140906016499718,1.2485000352365108,1.424421201801445
1.2637352245157147,1.2169774815151655,1.5379373108331367
1.0506304857734776,1.3559794375544596,1.4246333351766889
1.149607251443685,1.7554767987079591,2.018108857535816
1.1485535563733371,1.3718945765315622,1.575694394844619
1.0060939722780826,1.430032687955845,1.4387472675129998
1.023687779763809,1.4448645822973216,1.4790902163113087
1.051597287815186,1.2320961442961007,1.2956689636693277
1.031218613906723,1.458950351745491,1.504496759485711
1.2237463184293553,1.3944256551273235,1.7064232617855042
1.1884811119611198,1.1296502846122707,1.3425680263831867
1.115766873321581,1.331787450567931,1.4859643196491001
1.0486991431572976,1.4503531366460853,1.520984091676249
1.0733452517862512,1.5703435895884361,1.6855208355577254
0.970248324768719,1.9582443784891663,1.899983327716875
1.0147846002152305,1.3728605621998684,1.39315775676325
1.064806530757535,1.445096777174443,1.5387484859120133
1.0456043282009366,1.4058198923897889,1.4699313641537382
1.249857408282096,1.76918006707252,2.2112228134156044
1.0479743202454297,1.2181754058025913,1.2766165428356713
1.3153199776474491,1.2929065095838772,1.7005857612861066
1.1126413936355417,1.2660620290249183,1.4086730204033266
1.1204953366251442,1.5677032439892913,1.7566041741021117
1.080582389708506,1.4597883806339524,1.5774216168141466
0.9980983359288826,1.5355827755094953,1.5326626129170822
1.1440881895031492,1.354784461991606,1.5499929022869747
1.1823236371607964,1.4459695403507562,1.7096039661712308
1.1580839018882383,1.7307897034774238,2.004399693151122
1.1258081531109485,1.3530999894723241,1.5233310001222813
0.9582820173880064,1.3533826731869516,1.296922278359565
1.0617961144389676,1.1917892895406927,1.2654372368642854
1.143058290781514,1.2489854603175667,1.4276631854815605
1.0679472931098468,1.0799062741487395,1.1532829822894866
1.059764060569476,1.5420004951487538,1.6341567061389861
1.1150799468487353,1.2858813210398208,1.433860475118865
1.1688369069326754,1.3800369893809665,1.6130381661207303
1.1824359837486917,1.6338758009204444,1.9319535399845473
1.167981793315601,1.3978747172277883,1.6326922190582507
1.1332465478315246,1.0941876820105951,1.2399844133182847
1.1795153844503403,1.2485336290191416,1.4726646234316914
1.2026561368151567,1.4244930172860402,1.7131752690893953
1.1771985876760147,1.3012478703940222,1.5318271552442646
1.0613422794010088,1.2090146866119214,1.283178403317993
1.1545968945752223,1.0968806025004525,1.2664549373668212
1.1188697541032826,1.3775945025214071,1.5413488222901606
1.0587415998917142,1.2762037099761183,1.3511699576878566
1.1253120250013906,1.0860442195274274,1.2221386199174642
1.0623347039496236,1.3217214961157064,1.4041106142799327
1.0598254142563983,1.2262241645276237,1.2995835331416945
1.129727838873735,1.5340809527006993,1.733093959351922
1.162132793148488,1.2412399580367968,1.4424856594008144
1.1319047710303136,1.4445149567571305,1.6350533713780433
1.08666129356297,1.4717243273196112,1.5992658612932207
1.068991063830841,1.7987048362450282,1.9227993964152514
1.3001102770229676,1.458802533830445,1.8966041663801068
1.0640830151805116,1.6407848004303245,1.745931237704254
1.1422262130234606,1.360491114525328,1.5539886135963328
0.9904548632336764,1.9278694356431632,1.9094676582123342
1.1691246086685203,1.333626519681597,1.5591755829327079
1.2104987891161612,1.1659789609322446,1.411416120343402
1.0928815176556672,1.5142235342694061,1.654866914202277
1.1958419896665264,1.4083389744296975,1.6841508813069248
1.0843067797433135,1.1726378438141203,1.2714991642312314
1.1529463992003872,1.4756935166469654,1.7013955263414753
1.1763873486795702,1.4988056274242978,1.7631759782316891
1.1768951949605995,1.5103410554224845,1.7775131308784426
1.1056657357010902,1.2261828843095517,1.3557484008842051
1.1346536592458223,1.1656819093866717,1.3226452440022443
1.1502908034322537,1.1092710787380344,1.2759843203857362
1.1373458178676086,1.3315065672301054,1.514383425702416
1.2106810730799351,1.205105353405164,1.4589982424349384
1.0148086187659213,1.6877091656201553,1.7127018072415754
1.1545607404955747,1.6390180989822276,1.8923459500465698
1.0231002000963927,1.7102156622011346,1.7497219862059659
1.0821776406356105,1.108597963383225,1.1996999284275014
1.1015300859523567,1.4641629785034347,1.6128195715591471
1.0865270135357548,1.7501964739545621,1.9016357479466588
1.1017238693419809,1.171152533305792,1.2902867005833203
1.2881497647740312,1.8177675365119104,2.3415568245716876
1.1112609479062312,1.645570050910593,1.8286577346210107
1.0084749687627912,1.526722476816138,1.539661402116606
1.0869353273873248,1.426874399927541,1.5509201930258345
1.0163652862764032,1.5653517546057187,1.5909691841931115
1.2082556453350661,1.3299177860593703,1.606880672837747
1.122989619593943,1.5370935397307772,1.726140089462573
0.9943777242066099,1.5142045408714908,1.5056912653351076
1.075911628843603,1.16759184452786,1.2562256432704766
1.079671860845799,1.6033570369128014,1.7310994756438507
1.2007763641575226,1.525362809214019,1.8316196080691147
1.0664158089818168,1.0176330521840653,1.0852199745915054
1.1563886881854284,1.0401183995231245,1.2027811515820734
1.1798508458918702,1.2262832647526323,1.4468313472214371
1.152556478813446,1.839053444357512,2.1196129621784334
1.0348512197698694,1.1867615208357971,1.22812160741287
1.1318443888741971,1.3534325000297718,1.5318749808786738
1.150787525433966,1.4664385607657355,1.6875592025445472
1.231057829303327,1.3201386520444547,1.6251670233652664
1.087162979455999,1.512316902143233,1.6441349492157036
1.186310123093867,1.2798905398422245,1.5183471038669052
1.1161151546848305,1.3726940686128315,1.5320846527247596
1.2179322378372053,1.7846805319701928,2.1736199541269507
1.2021960031777312,1.5151212815244697,1.8214727489782396
1.175980547640677,1.288435197255276,1.5151747288677835
1.1294572765661357,1.6503507339917902,1.8640006453932905
1.117359302016894,1.3865674126719931,1.5492939964225487
1.0796804201038686,1.5390170992849732,1.6616466283030369
1.092343470854745,1.3387098523135175,1.4623309665435906
1.2676939913346918,1.2327531535337228,1.5627537655335935
1.0738823978070093,1.1715892347476027,1.2581490566556348
1.23422780577083,1.2270591566352864,1.5144705304449748
1.1583083435966213,1.3844868603797678,1.6036626819777755
1.1368686225809304,1.6758623840465938,1.905235360186245
1.138388731534317,1.5345536129380364,1.7469185409039345
1.2429828535390814,1.4533779024273557,1.806523812429799
1.1526830663977115,1.8143191941293348,2.0913350121132264
1.2279137531065787,1.4485145172246106,1.7786508972746353
1.2254977550001833,1.1420450791965278,1.3995736806643513
1.0041082496341578,1.0692553706847325,1.0736481386701695
1.1030653294474166,1.5083133926817371,1.6637682094084312
1.0511107448836157,1.4266617445818703,1.4995794890444083
1.083226131947813,1.5958389795456207,1.7286544850247478
1.005251626825258,1.3903091256540785,1.3976105103537644
1.1730413028011017,1.3582443719674997,1.5932767476150198
1.2254415922805701,1.5848304613087125,1.9421171640008992
1.1832436575583811,1.3161240451812324,1.5572954290207737
1.0151571215784638,1.3820046850802583,1.4029518981140265
1.0302455463047768,1.23498657203281,1.272339415583006
1.0975652275885173,1.1859216126515664,1.3016263246920579
0.9694183585414858,1.5458786253414618,1.4986031194828884
1.2452282928724243,1.102594256862657,1.3729815642040255
1.0289454967118434,1.1259070475276387,1.1584969862696912
1.0436227030340515,1.421968092262876,1.483998184075556
1.0376117744762607,1.4114921720412568,1.4645808972910799
1.1088578197835701,1.494795518475582,1.6575156996390854
1.2852080368331185,1.6440091764181768,2.112893806160037
0.9706414030060179,1.140834455696378,1.107341156674739
1.156492944122635,1.2334960700818023,1.4265295016526036
1.0926353169451688,1.5511735634015411,1.6948670180842098
1.0864653737874428,1.2709456575898286,1.3808384489368604
1.16284034857392,1.112965018640246,1.294200630226203
1.2118197100217356,1.0772421215477348,1.305423235357175
1.1114715733067528,1.6988819234530457,1.888258964322759
1.150060282836867,1.3598716345817072,1.5639343566888708
1.1827627105900602,1.3480189682476036,1.5943865688113519
1.1394366188014753,1.566209192786501,1.7845961069644385
1.1994745400579176,1.335777449570605,1.6022310419434396
1.0773391272487578,1.971327321822859,2.1237880564142704
1.0804162819225807,1.59167763983982,1.719674437655047
1.1502691413666575,1.5046244325628786,1.7307230541233964
1.196427302113442,1.2894476792111476,1.5427304080550321
1.1235654051910595,1.2526020933398674,1.4073803785465775
1.1092661417447511,1.4970710444656863,1.6606502214122367
1.1130793231523872,1.4360017411887775,1.5983838461280542
