de,ie,te
1.020979026595561,1.1145214240636212,1.1379029986603744
0.9976248482983735,1.171813346344433,1.1690301118808741
0.9629601605681314,0.7119059195651678,0.6855370386138772
0.832038664659183,0.8177764339302539,0.6804216120770771
1.0875371638195324,0.8059767062147677,0.8765296211814169
1.0169745648555737,0.8468388162481643,0.861213536656786
0.8611121423964395,0.8410138914620904,0.7242072738620873
0.9407293440916472,0.850466466579395,0.800058761277175
0.8259111016538139,1.1180253485908889,0.9233895473315902
0.9178142776552561,0.7749270122752145,0.7112390760069217
1.0642567800538514,1.0626021521438471,1.1308815449189034
0.8994305171594149,0.9995657556712526,0.8990399445582361
0.9183634511888911,0.8452231277151557,0.7762220285931593
0.9112034202511647,0.9021837801794486,0.8220729461946386
0.919872734832914,0.883344562788452,0.8125645787719981
0.8778306498267432,0.9682858614168692,0.8499910069456181
0.9059627537845661,1.1491715513719838,1.0411066232518444
0.9399820505523899,0.8207660377926184,0.7715053432280659
0.9398508873395324,1.0983870269469225,1.032320021918296
0.934931724397898,0.9031492550050532,0.8443828903705511
0.9706021868668485,1.0249973672459263,0.9948646861816584
0.8317895411427503,0.9943050333933562,0.8270525274821867
0.8856143025163934,0.7333995616249893,0.6495091412343436
0.9020171190655228,1.0047092652153564,0.9062649569079941
0.9665894250617925,0.9045708527554822,0.8743486204925769
0.9065495065758328,0.9808078413993389,0.8891508646662784
0.9706222774047679,0.904369751653207,0.8778014279656201
0.8840850802153379,0.680185341204655,0.6013417119402145
1.0077763312703487,0.8135332110948376,0.8198595148437415
0.9854850428382061,1.1378319410332538,1.1213163591518354
0.9549394918930275,0.9359327230745427,0.8937591190188615
0.9058462982445422,1.2076777959595726,1.0939704609421064
0.9803471554325016,0.9406780157664711,0.9221910169345499
0.9322475187479197,0.9914131048351527,0.9242424070367422
1.0105296520112594,0.9515386276080506,0.9615579982320348
0.9558198284484726,1.1243475411850172,1.0746736739319251
0.8362551708210407,0.9916459945102881,0.8292690905332017
0.9688209156361806,0.814094883809667,0.7887121507472117
0.9182901305798166,0.859202011818242,0.7889967276270146
0.9368240964926563,0.8718740956144685,0.8167926618793764
0.9986151564030962,0.8519585651508655,0.850778735787089
1.0154905701425345,0.8599167827186478,0.8732373839580937
0.9990852204343706,1.3189613831326175,1.3177548242114736
0.8465416772930677,0.8746319255306209,0.7404123772527572
0.9242934186005157,0.7979836937027233,0.7375710762399569
0.869631539167646,1.139430807990323,0.9908849673276591
0.8885065556104315,1.038237785871535,0.9224810790293182
0.8741633816523008,0.8628741599681277,0.7542929936181269
0.88535207137039,0.8921414517685533,0.7898592822786754
0.9652400726858833,1.0894477484437075,1.051578623895276
1.0330812381585994,0.9823508752451614,1.0148482585044554
0.9565312044520883,0.8010446982709618,0.7662242500570827
1.02166306333792,0.9770893999177929,0.9982561494750223
0.989273635531552,0.7556998218971427,0.7475939101787328
1.041888796231577,1.0150174034397068,1.057535260623897
0.9720086718836085,1.0275145365134832,0.9987530399775725
0.9315776727988182,1.014081652224619,0.944695825607391
0.9471175827965277,0.9084496741268281,0.8604086594512947
0.8542246570159482,1.0842354848124982,0.9261806851384765
0.9043415304320164,0.8782307155381238,0.7942205093621517
1.0519410443372121,0.934142144789493,0.9826624633492624
0.9264178393639693,0.8745211317380381,0.8101719773428864
0.9720909900812389,0.95603389180533,0.9293519324362634
0.9338272191510798,0.8869277691343188,0.8282372922385718
0.9407454764831025,0.7877618069645513,0.7410833564480567
0.9645520674400412,0.9901534561700748,0.9550545632317479
0.9255551068833461,0.9701127698265707,0.8978928283657305
0.8838065890282798,0.9771383838050227,0.8636013419993233
1.055505313983003,1.0892258130948704,1.149683633849093
0.9150285179035134,0.9141746438920105,0.8364958695054784
0.836676932838679,1.0576000985060763,0.8848696065879489
0.9984077175472759,0.8765029537558282,0.8751073134828019
1.0223125021889552,1.1127487984555515,1.1375770084568484
0.9502896075822412,1.0718479332721034,1.0185659518969834
0.9286950598675359,0.9931029441626377,0.9222897981837469
0.9400979389864113,0.8577523787413183,0.8063712434154049
0.9665336094966308,0.7993332325680124,0.7725824344645709
0.9383817218569045,0.8553446588975238,0.802639793797365
0.9432775030645714,1.0606975875927585,1.0005321719311115
0.8732175353459394,0.8925753391698876,0.7794124377804952
0.8981086821932394,0.9348239201902044,0.8395734790447424
0.9472537778090152,1.2484722936233752,1.1826200966246283
0.9606119944188892,1.0173462229983636,0.9772749842889821
0.9455377643682364,0.8235298661653163,0.7786785885444262
0.9568459890390857,0.8850302825999637,0.8468376760839038
1.0684489026526416,0.9584354323146141,1.0240392859199596
0.9520005243506631,0.7912914612294142,0.7533098860046047
0.9666248531067679,0.7969224512963042,0.7703250474217754
0.9477156068294291,0.9654589774894088,0.9149805407202952
0.9689129631745835,1.0293938963488014,0.9973930903851473
0.8689966396427552,1.138972889267152,0.9897636134173551
0.9384660789678282,0.8683007762109815,0.8148708248154414
0.953680772007934,0.8569381939261598,0.8172454783465847
0.9306928195231652,1.1553407939434202,1.0752673810253337
0.9306750065853122,1.2126820937267448,1.1286129155650286
1.0543294192551143,0.9298981263889435,0.9804189515620736
1.019658968318971,0.9560953321335107,0.9748911799778395
0.9160485984541422,1.005691246243557,0.92126205659901
0.8750803627144855,0.8029100706795538,0.702610835877377
0.8763794798844338,1.1595196014410647,1.0161791852267263
0.9956048972882652,0.942648995890971,0.9385059567329165
0.9438579373453162,1.0065253326871877,0.9500169243959372
0.9736838735158331,0.752529176554329,0.7327255235610994
0.9803493401510379,0.9553487718281349,0.9365755380758165
0.974147940324612,0.8211025738193815,0.7998753810813881
0.8648511956293028,1.0648123541840375,0.9209042376369174
0.8688195387561803,0.8842960550687718,0.7682936906887603
0.8907986432798317,0.9349788698911586,0.8328779087943543
0.902613944887979,0.8132928988360726,0.7340895117678075
0.8669494346042035,1.122725402533571,0.973346152942256
0.8410910316944104,0.8854616793720338,0.7447538774288891
1.028535514982746,1.2017766691047422,1.2360699852518953
1.005207689558076,1.110693052441057,1.1164771970524818
0.8572036225703894,1.115458281653849,0.9561748798598211
0.8156851893305247,1.2154338941021021,0.99141142602941
0.9636517963235338,1.082825799377819,1.0434670266759019
0.8287662786461598,0.7976081722572452,0.6610307567394024
0.9448119254545799,1.012356455957353,0.9564864523994414
0.9999342628527086,1.0907308239685964,1.0906591224357658
0.8900780374710093,1.093985841183065,0.9737327705412938
1.0097100888782031,0.810193157508979,0.8180602050769032
1.0179312145584354,0.9993465814857408,1.0172660794566006
0.9276352898023187,1.1100964773712056,1.0297646674947714
0.9847230625853142,1.041651793659417,1.0257385443997866
0.9802271322150204,0.8378151175438239,0.8212491099963728
0.9588511592303595,1.0222829664285689,0.9802172074214838
0.9246653424774358,1.0399376235086533,0.9615942787967996
0.9489200033882431,0.9641116262216649,0.9148648076209069
0.9688731682689292,1.1165551661777466,1.0818003414016741
0.9308789946463875,0.946116159316799,0.8807196592035231
1.0840506096258882,1.2968509706519251,1.4058520853291443
0.9626730527689115,0.8905071793060443,0.8572672648151821
0.9923857209362061,1.2482261241820873,1.2387217821378471
0.901240655388649,0.8746260206545126,0.788248528074639
0.9240107123670738,1.1678737182968915,1.0791278263982937
0.9039734104593145,0.98373032645179,0.8892660581748795
1.035873030965482,1.3413058508055582,1.3894225571256882
1.0087817969895878,1.0004047738546786,1.0091901254860849
0.8969562307523589,1.0508787655669118,0.9425922565405891
0.9931478511812846,0.9341438684432511,0.9277429756385874
0.9801206156320532,1.0308434845739172,1.0103509507208788
0.8493800791580577,0.9097925562819775,0.7727596734721978
1.0133120668865458,1.1087091493618455,1.1234683597158754
1.0435701466707779,1.0381235442000056,1.0833547392831875
0.9314786397155951,0.9594816590169793,0.8937366705731984
0.9670888033263987,1.0210454804632247,0.9874416518430079
0.8972758852013832,1.1202180015543848,1.0051445989632353
0.9756680891444363,0.9009884443132005,0.8790656738042786
0.9867395357399691,0.7650819551035445,0.7549366131818993
0.9902796170469531,0.8121509726508219,0.8042565541809664
1.0471783933648577,0.8777424936395122,0.9191529742774882
0.9666642643956819,0.8780718882506613,0.848800715942353
1.0091312720322003,1.0056486917540857,1.0148315435273187
0.9907552258534066,0.9668133755986115,0.9578754042992967
0.9535866026439954,0.832494967550783,0.7938560478249743
0.8791782843286632,1.0233212456714256,0.8996818170864743
0.9882768543413875,0.9298631002287344,0.9189621796621839
0.9608914872166302,0.9458529371726229,0.9088620354880196
0.9032650628439062,0.9840460047431102,0.8888543763155803
0.9249912869108134,1.0891850289854557,1.0074866616452482
0.9079770991360462,0.9652736352730162,0.8764463552276992
1.0578599963343907,0.9086149532484734,0.9611874111128026
1.004814608651279,0.9727288830848438,0.9774121919806933
0.8818681553218491,1.2770651529468546,1.1262030906550577
